European_code,Name,Category,Address,City,Region,Country,Lat,Lon
IT0001674056957,BANCA DELLA MARCA CREDITO COOPERATIVO - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA G. GARIBALDI, 46",ORSAGO,Veneto,IT,45.9312958,12.4237806
IT0002196317286,BANCA DELLA NUOVA TERRA S.P.A.,Entidad de crédito,"PIAZZA GARIBALDI, 16",SONDRIO,Lombardia,IT,46.1709959,9.8712633
IT0000643849285,BANCA DELLA VALSASSINA CREDITO COOPERATIVO - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA XXV APRILE, 16/18",CREMENO,Lombardia,IT,45.9353286,9.472733
IT0000536647513,BANCA DELLE TERRE VENETE CREDITO COOPERATIVO ¿ SOCIETÀ COOPERATIVA,Entidad de crédito,"VIA SPADA, 2",VEDELAGO,Veneto,IT,45.9428922,12.0906756
IT0000536647513,BANCA DELLE TERRE VENETE CREDITO COOPERATIVO ¿ SOCIETÀ COOPERATIVA,Entidad de crédito,"VIA SPADA, 2",VEDELAGO,Veneto,IT,45.6502421,12.4341934
IT0000536647513,BANCA DELLE TERRE VENETE CREDITO COOPERATIVO ¿ SOCIETÀ COOPERATIVA,Entidad de crédito,"VIA SPADA, 2",VEDELAGO,Veneto,IT,45.6348811,12.0838041
IT0000536647513,BANCA DELLE TERRE VENETE CREDITO COOPERATIVO ¿ SOCIETÀ COOPERATIVA,Entidad de crédito,"VIA SPADA, 2",VEDELAGO,Veneto,IT,45.7165447,12.2016124
IT0000536647513,BANCA DELLE TERRE VENETE CREDITO COOPERATIVO ¿ SOCIETÀ COOPERATIVA,Entidad de crédito,"VIA SPADA, 2",VEDELAGO,Veneto,IT,45.7601512,12.2061028
IT0000536647513,BANCA DELLE TERRE VENETE CREDITO COOPERATIVO ¿ SOCIETÀ COOPERATIVA,Entidad de crédito,"VIA SPADA, 2",VEDELAGO,Veneto,IT,45.6870778,12.0183158
IT0000536647513,BANCA DELLE TERRE VENETE CREDITO COOPERATIVO ¿ SOCIETÀ COOPERATIVA,Entidad de crédito,"VIA SPADA, 2",VEDELAGO,Veneto,IT,45.6781775,12.4917658
IT0000643840011,BANCA DI ANCONA E FALCONARA MARITTIMA CREDITO COOPERATIVO - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA DELL'AGRICOLTURA, 1",ANCONA,Marche,IT,43.616739,13.5188738
IT0002776453546,BANCA DI ANDRIA DI CREDITO COOPERATIVO - SOCIETA' COOPERATIVA PER AZIONI A RESPONSABILITA' LIMITATA,Entidad de crédito,"VIA DON LUIGI STURZO, 9/11/13",ANDRIA,Puglia,IT,41.2271061,16.2952722
IT0001338697847,BANCA DI ANGHIARI E STIA - CREDITO COOPERATIVO - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA MAZZINI, 17",ANGHIARI,Toscana,IT,43.5404508,12.0571294
IT0001664959525,BANCA DI BARI E TARANTO CREDITO COOPERATIVO - SOCIETA' COOPERATIVA,Entidad de crédito,VIA ALESSANDRO MARIA CALEFATI 116,BARI,Puglia,IT,41.1254785,16.8670863
IT0000205603300,BANCA DI BOLOGNA CREDITO COOPERATIVO SOCIETA' COOPERATIVA,Entidad de crédito,"PIAZZA GALVANI, 4",BOLOGNA,Emilia-Romagna,IT,44.4941095,11.3417194
IT0000322183157,"BANCA DI CARAGLIO, DEL CUNEESE E DELLA RIVIERA DEI FIORI - CREDITO COOPERATIVO - SOCIETA' COOPERATIVA",Entidad de crédito,"PIAZZA DELLA COOPERAZIONE, 1",CARAGLIO,Piemonte,IT,44.4176825,7.4275651
IT0000103337633,BANCA DI CIVIDALE SOCIETA' PER AZIONI O IN FORMA ABBREVIATA CIVIBANK,Entidad de crédito,"VIA SEN. GUGLIELMO PELIZZO, 8-1",CIVIDALE DEL FRIULI,Friuli-Venezia Giulia,IT,46.0929379,13.430958
IT0000159413545,BANCA DI CREDITO COOPERATIVO ABRUZZESE - CAPPELLE SUL TAVO SOCIETA' COOPERATIVA,Entidad de crédito,"CORSO UMBERTO I, 78/80",CAPPELLE SUL TAVO,Abruzzo,IT,42.3161019,13.8609009
IT0000159413545,BANCA DI CREDITO COOPERATIVO ABRUZZESE - CAPPELLE SUL TAVO SOCIETA' COOPERATIVA,Entidad de crédito,"CORSO UMBERTO I, 78/80",CAPPELLE SUL TAVO,Abruzzo,IT,42.4654416,14.1033236
IT0000159413545,BANCA DI CREDITO COOPERATIVO ABRUZZESE - CAPPELLE SUL TAVO SOCIETA' COOPERATIVA,Entidad de crédito,"CORSO UMBERTO I, 78/80",CAPPELLE SUL TAVO,Abruzzo,IT,42.3329625,13.8600482
IT0000159413545,BANCA DI CREDITO COOPERATIVO ABRUZZESE - CAPPELLE SUL TAVO SOCIETA' COOPERATIVA,Entidad de crédito,"CORSO UMBERTO I, 78/80",CAPPELLE SUL TAVO,Abruzzo,IT,42.3258867,13.8969166
IT0000159413545,BANCA DI CREDITO COOPERATIVO ABRUZZESE - CAPPELLE SUL TAVO SOCIETA' COOPERATIVA,Entidad de crédito,"CORSO UMBERTO I, 78/80",CAPPELLE SUL TAVO,Abruzzo,IT,42.3646121,13.8891099
IT0000159413545,BANCA DI CREDITO COOPERATIVO ABRUZZESE - CAPPELLE SUL TAVO SOCIETA' COOPERATIVA,Entidad de crédito,"CORSO UMBERTO I, 78/80",CAPPELLE SUL TAVO,Abruzzo,IT,42.4584456,14.0144681
IT0000159413545,BANCA DI CREDITO COOPERATIVO ABRUZZESE - CAPPELLE SUL TAVO SOCIETA' COOPERATIVA,Entidad de crédito,"CORSO UMBERTO I, 78/80",CAPPELLE SUL TAVO,Abruzzo,IT,42.5188169,13.9682753
IT0000159413545,BANCA DI CREDITO COOPERATIVO ABRUZZESE - CAPPELLE SUL TAVO SOCIETA' COOPERATIVA,Entidad de crédito,"CORSO UMBERTO I, 78/80",CAPPELLE SUL TAVO,Abruzzo,IT,42.4416285,13.822102
IT0000159413545,BANCA DI CREDITO COOPERATIVO ABRUZZESE - CAPPELLE SUL TAVO SOCIETA' COOPERATIVA,Entidad de crédito,"CORSO UMBERTO I, 78/80",CAPPELLE SUL TAVO,Abruzzo,IT,42.4163758,13.8691537
IT0000159413545,BANCA DI CREDITO COOPERATIVO ABRUZZESE - CAPPELLE SUL TAVO SOCIETA' COOPERATIVA,Entidad de crédito,"CORSO UMBERTO I, 78/80",CAPPELLE SUL TAVO,Abruzzo,IT,42.4284332,14.0547155
IT0000159413545,BANCA DI CREDITO COOPERATIVO ABRUZZESE - CAPPELLE SUL TAVO SOCIETA' COOPERATIVA,Entidad de crédito,"CORSO UMBERTO I, 78/80",CAPPELLE SUL TAVO,Abruzzo,IT,42.3332354,13.9844745
IT0000159413545,BANCA DI CREDITO COOPERATIVO ABRUZZESE - CAPPELLE SUL TAVO SOCIETA' COOPERATIVA,Entidad de crédito,"CORSO UMBERTO I, 78/80",CAPPELLE SUL TAVO,Abruzzo,IT,42.4748466,13.9913866
IT0000159413545,BANCA DI CREDITO COOPERATIVO ABRUZZESE - CAPPELLE SUL TAVO SOCIETA' COOPERATIVA,Entidad de crédito,"CORSO UMBERTO I, 78/80",CAPPELLE SUL TAVO,Abruzzo,IT,42.455207,14.1408617
IT0000159413545,BANCA DI CREDITO COOPERATIVO ABRUZZESE - CAPPELLE SUL TAVO SOCIETA' COOPERATIVA,Entidad de crédito,"CORSO UMBERTO I, 78/80",CAPPELLE SUL TAVO,Abruzzo,IT,42.3420621,13.8976725
IT0000159413545,BANCA DI CREDITO COOPERATIVO ABRUZZESE - CAPPELLE SUL TAVO SOCIETA' COOPERATIVA,Entidad de crédito,"CORSO UMBERTO I, 78/80",CAPPELLE SUL TAVO,Abruzzo,IT,42.3800373,13.8589578
IT0003049850058,BANCA DI CREDITO COOPERATIVO AGRIGENTINO - SOCIETA' COOPERATIVA,Entidad de crédito,"VIALE LEONARDO SCIASCIA, 158",AGRIGENTO,Sicilia,IT,37.3113942,13.5770814
IT0000306184666,BANCA DI CREDITO COOPERATIVO AGROBRESCIANO - SOCIETA' COOPERATIVA,Entidad de crédito,"PIAZZA ROMA, 17",GHEDI,Lombardia,IT,45.4015634,10.2770851
IT0000105945058,BANCA DI CREDITO COOPERATIVO APPULO LUCANA - SOCIETA' COOPERATIVA,Entidad de crédito,"CORSO UMBERTO I, 52/B",SPINAZZOLA,Puglia,IT,40.9694069,16.0891983
IT0004346709565,BANCA DI CREDITO COOPERATIVO BERGAMASCA E OROBICA - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA ALDO MORO, 2",ZANICA,Lombardia,IT,45.5135094,9.7052186
IT0004346709565,BANCA DI CREDITO COOPERATIVO BERGAMASCA E OROBICA - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA ALDO MORO, 2",ZANICA,Lombardia,IT,45.6180815,9.7998439
IT0004346709565,BANCA DI CREDITO COOPERATIVO BERGAMASCA E OROBICA - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA ALDO MORO, 2",ZANICA,Lombardia,IT,45.6251056,9.7614565
IT0004346709565,BANCA DI CREDITO COOPERATIVO BERGAMASCA E OROBICA - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA ALDO MORO, 2",ZANICA,Lombardia,IT,45.5550545,9.8322277
IT0004346709565,BANCA DI CREDITO COOPERATIVO BERGAMASCA E OROBICA - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA ALDO MORO, 2",ZANICA,Lombardia,IT,45.5372313,9.7873911
IT0004346709565,BANCA DI CREDITO COOPERATIVO BERGAMASCA E OROBICA - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA ALDO MORO, 2",ZANICA,Lombardia,IT,45.5003385,9.7699814
IT0004346709565,BANCA DI CREDITO COOPERATIVO BERGAMASCA E OROBICA - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA ALDO MORO, 2",ZANICA,Lombardia,IT,45.5937459,9.7538775
IT0004346709565,BANCA DI CREDITO COOPERATIVO BERGAMASCA E OROBICA - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA ALDO MORO, 2",ZANICA,Lombardia,IT,45.6567032,9.7244573
IT0004346709565,BANCA DI CREDITO COOPERATIVO BERGAMASCA E OROBICA - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA ALDO MORO, 2",ZANICA,Lombardia,IT,45.5661456,9.6408004
IT0004346709565,BANCA DI CREDITO COOPERATIVO BERGAMASCA E OROBICA - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA ALDO MORO, 2",ZANICA,Lombardia,IT,45.5339858,9.7042313
IT0004346709565,BANCA DI CREDITO COOPERATIVO BERGAMASCA E OROBICA - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA ALDO MORO, 2",ZANICA,Lombardia,IT,45.5916106,9.8085226
IT0004346709565,BANCA DI CREDITO COOPERATIVO BERGAMASCA E OROBICA - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA ALDO MORO, 2",ZANICA,Lombardia,IT,45.4766159,9.6924504
IT0004346709565,BANCA DI CREDITO COOPERATIVO BERGAMASCA E OROBICA - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA ALDO MORO, 2",ZANICA,Lombardia,IT,45.6760796,9.6925836
IT0004346709565,BANCA DI CREDITO COOPERATIVO BERGAMASCA E OROBICA - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA ALDO MORO, 2",ZANICA,Lombardia,IT,45.58427,9.8361439
IT0004346709565,BANCA DI CREDITO COOPERATIVO BERGAMASCA E OROBICA - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA ALDO MORO, 2",ZANICA,Lombardia,IT,45.4806137,9.8713882
IT0004346709565,BANCA DI CREDITO COOPERATIVO BERGAMASCA E OROBICA - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA ALDO MORO, 2",ZANICA,Lombardia,IT,45.5822553,9.6709517
IT0004346709565,BANCA DI CREDITO COOPERATIVO BERGAMASCA E OROBICA - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA ALDO MORO, 2",ZANICA,Lombardia,IT,45.4407556,9.8617328
IT0004346709565,BANCA DI CREDITO COOPERATIVO BERGAMASCA E OROBICA - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA ALDO MORO, 2",ZANICA,Lombardia,IT,45.6431644,9.6832493
IT0000428815736,BANCA DI CREDITO COOPERATIVO BRIANZA E LAGHI - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA IV NOVEMBRE,  549",ALZATE BRIANZA,Lombardia,IT,45.7815721,9.1998093
IT0000428815736,BANCA DI CREDITO COOPERATIVO BRIANZA E LAGHI - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA IV NOVEMBRE,  549",ALZATE BRIANZA,Lombardia,IT,45.7670947,9.1816784
IT0000428815736,BANCA DI CREDITO COOPERATIVO BRIANZA E LAGHI - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA IV NOVEMBRE,  549",ALZATE BRIANZA,Lombardia,IT,45.7705607,9.1989878
IT0000428815736,BANCA DI CREDITO COOPERATIVO BRIANZA E LAGHI - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA IV NOVEMBRE,  549",ALZATE BRIANZA,Lombardia,IT,45.7431885,9.1851163
IT0000428815736,BANCA DI CREDITO COOPERATIVO BRIANZA E LAGHI - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA IV NOVEMBRE,  549",ALZATE BRIANZA,Lombardia,IT,45.7527833,9.2222938
IT0000428815736,BANCA DI CREDITO COOPERATIVO BRIANZA E LAGHI - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA IV NOVEMBRE,  549",ALZATE BRIANZA,Lombardia,IT,45.7829011,9.2323496
IT0000293147131,BANCA DI CREDITO COOPERATIVO CARATE BRIANZA E TREVIGLIO - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA CUSANI, 6",CARATE BRIANZA,Lombardia,IT,45.677834,9.234413
IT0000105944303,BANCA DI CREDITO COOPERATIVO DEGLI ULIVI - TERRA DI BARI - SOCIETA' COOPERATIVA,Entidad de crédito,"CORSO GARIBALDI, 49/51",PALO DEL COLLE,Puglia,IT,41.0567859,16.7034029
IT0001631722169,BANCA DI CREDITO COOPERATIVO DEI CASTELLI E DEGLI IBLEI SOCIETA' COOPERATIVA,Entidad de crédito,"VIALE DELLA REPUBBLICA, 1",MAZZARINO,Sicilia,IT,37.3051113,14.2140704
IT0001903345813,BANCA DI CREDITO COOPERATIVO DEI CASTELLI ROMANI E DEL TUSCOLO - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA DELLA ROCCA, 18",ROCCA PRIORA,Lazio,IT,41.7943761,12.7635527
IT0000643858000,BANCA DI CREDITO COOPERATIVO DEI COLLI ALBANI - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA S. SILVESTRI ANG. VIA USA, 113",GENZANO DI ROMA,Lazio,IT,41.7069368,12.6910293
IT0000643848376,BANCA DI CREDITO COOPERATIVO DEL BASSO SEBINO - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA CALEPIO, 8",CAPRIOLO,Lombardia,IT,45.6370223,9.9338573
IT0001067920700,BANCA DI CREDITO COOPERATIVO DEL CIRCEO E PRIVERNATE - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA TORINO, 5",SABAUDIA,Lazio,IT,41.2996133,13.0246448
IT0000104565156,BANCA DI CREDITO COOPERATIVO DEL METAURO - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA GIACOMO MATTEOTTI, 4",TERRE ROVERESCHE,Marche,IT,43.7632293,13.069438
IT0001696489873,BANCA DI CREDITO COOPERATIVO DELL'ADRIATICO TERAMANO - SOCIETA' COOPERATIVA,Entidad de crédito,"CORSO ELIO ADRIANO, 1/3",ATRI,Abruzzo,IT,42.5796768,13.9751825
IT0001110446240,BANCA DI CREDITO COOPERATIVO DELL'OGLIO E DEL SERIO - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA PAPA GIOVANNI XXIII, 51",CALCIO,Lombardia,IT,45.5070882,9.848551
IT0004238803849,BANCA DI CREDITO COOPERATIVO DELLA CALABRIA ULTERIORE - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA SAN FRANCESCO DI PAOLA, SNC",MARCELLINARA,Calabria,IT,38.9270918,16.4912615
IT0000643854871,BANCA DI CREDITO COOPERATIVO DELLA PROVINCIA ROMANA SOCIETA' COOPERATIVA,Entidad de crédito,"VIA DANTE ALIGHIERI, 25",RIANO,Lazio,IT,42.1366089,12.1038524
IT0000643854871,BANCA DI CREDITO COOPERATIVO DELLA PROVINCIA ROMANA SOCIETA' COOPERATIVA,Entidad de crédito,"VIA DANTE ALIGHIERI, 25",RIANO,Lazio,IT,42.1401047,12.5402255
IT0000643854871,BANCA DI CREDITO COOPERATIVO DELLA PROVINCIA ROMANA SOCIETA' COOPERATIVA,Entidad de crédito,"VIA DANTE ALIGHIERI, 25",RIANO,Lazio,IT,42.1253704,12.5004661
IT0000643854871,BANCA DI CREDITO COOPERATIVO DELLA PROVINCIA ROMANA SOCIETA' COOPERATIVA,Entidad de crédito,"VIA DANTE ALIGHIERI, 25",RIANO,Lazio,IT,42.1958628,12.5820212
IT0000643854871,BANCA DI CREDITO COOPERATIVO DELLA PROVINCIA ROMANA SOCIETA' COOPERATIVA,Entidad de crédito,"VIA DANTE ALIGHIERI, 25",RIANO,Lazio,IT,42.2558329,12.6029889
IT0000643854871,BANCA DI CREDITO COOPERATIVO DELLA PROVINCIA ROMANA SOCIETA' COOPERATIVA,Entidad de crédito,"VIA DANTE ALIGHIERI, 25",RIANO,Lazio,IT,42.0798882,12.400766
IT0000643854871,BANCA DI CREDITO COOPERATIVO DELLA PROVINCIA ROMANA SOCIETA' COOPERATIVA,Entidad de crédito,"VIA DANTE ALIGHIERI, 25",RIANO,Lazio,IT,42.1597059,12.4364217
IT0000643854871,BANCA DI CREDITO COOPERATIVO DELLA PROVINCIA ROMANA SOCIETA' COOPERATIVA,Entidad de crédito,"VIA DANTE ALIGHIERI, 25",RIANO,Lazio,IT,42.2044023,12.3992499
IT0000643854871,BANCA DI CREDITO COOPERATIVO DELLA PROVINCIA ROMANA SOCIETA' COOPERATIVA,Entidad de crédito,"VIA DANTE ALIGHIERI, 25",RIANO,Lazio,IT,42.2284823,12.5971359
IT0000643854871,BANCA DI CREDITO COOPERATIVO DELLA PROVINCIA ROMANA SOCIETA' COOPERATIVA,Entidad de crédito,"VIA DANTE ALIGHIERI, 25",RIANO,Lazio,IT,42.2580297,12.5719058
IT0000643854871,BANCA DI CREDITO COOPERATIVO DELLA PROVINCIA ROMANA SOCIETA' COOPERATIVA,Entidad de crédito,"VIA DANTE ALIGHIERI, 25",RIANO,Lazio,IT,42.0895698,12.5246918
IT0000643854871,BANCA DI CREDITO COOPERATIVO DELLA PROVINCIA ROMANA SOCIETA' COOPERATIVA,Entidad de crédito,"VIA DANTE ALIGHIERI, 25",RIANO,Lazio,IT,42.1060963,12.4474736
IT0000643854871,BANCA DI CREDITO COOPERATIVO DELLA PROVINCIA ROMANA SOCIETA' COOPERATIVA,Entidad de crédito,"VIA DANTE ALIGHIERI, 25",RIANO,Lazio,IT,42.2343122,12.5194233
IT0000643854871,BANCA DI CREDITO COOPERATIVO DELLA PROVINCIA ROMANA SOCIETA' COOPERATIVA,Entidad de crédito,"VIA DANTE ALIGHIERI, 25",RIANO,Lazio,IT,42.2367435,12.6181778
IT0000481804596,BANCA DI CREDITO COOPERATIVO DELLA ROMAGNA OCCIDENTALE - SOCIETA' COOPERATIVA,Entidad de crédito,"PIAZZA FANTI, 17",CASTEL BOLOGNESE,Emilia-Romagna,IT,44.3191023,11.7989486
IT0000643857191,BANCA DI CREDITO COOPERATIVO DELLA VALLE DEL FITALIA - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA F. COTTONE, 16",LONGI,Sicilia,IT,38.0211879,14.7014792
IT0000643857191,BANCA DI CREDITO COOPERATIVO DELLA VALLE DEL FITALIA - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA F. COTTONE, 16",LONGI,Sicilia,IT,38.1087118,14.7080639
IT0000643857191,BANCA DI CREDITO COOPERATIVO DELLA VALLE DEL FITALIA - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA F. COTTONE, 16",LONGI,Sicilia,IT,37.886913,14.3109412
IT0000643857191,BANCA DI CREDITO COOPERATIVO DELLA VALLE DEL FITALIA - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA F. COTTONE, 16",LONGI,Sicilia,IT,38.0846179,14.806974
IT0000643857191,BANCA DI CREDITO COOPERATIVO DELLA VALLE DEL FITALIA - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA F. COTTONE, 16",LONGI,Sicilia,IT,38.0723198,14.7445824
IT0000643857191,BANCA DI CREDITO COOPERATIVO DELLA VALLE DEL FITALIA - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA F. COTTONE, 16",LONGI,Sicilia,IT,38.0317061,14.7729101
IT0000643857191,BANCA DI CREDITO COOPERATIVO DELLA VALLE DEL FITALIA - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA F. COTTONE, 16",LONGI,Sicilia,IT,38.0271229,14.7527119
IT0000643857191,BANCA DI CREDITO COOPERATIVO DELLA VALLE DEL FITALIA - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA F. COTTONE, 16",LONGI,Sicilia,IT,38.0461872,14.6766594
IT0000643857191,BANCA DI CREDITO COOPERATIVO DELLA VALLE DEL FITALIA - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA F. COTTONE, 16",LONGI,Sicilia,IT,38.085098,14.7527744
IT0000643857191,BANCA DI CREDITO COOPERATIVO DELLA VALLE DEL FITALIA - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA F. COTTONE, 16",LONGI,Sicilia,IT,37.9809581,14.3022521
IT0000643857191,BANCA DI CREDITO COOPERATIVO DELLA VALLE DEL FITALIA - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA F. COTTONE, 16",LONGI,Sicilia,IT,37.9665727,14.2908578
IT0000643857191,BANCA DI CREDITO COOPERATIVO DELLA VALLE DEL FITALIA - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA F. COTTONE, 16",LONGI,Sicilia,IT,37.9728583,14.3446291
IT0000643857191,BANCA DI CREDITO COOPERATIVO DELLA VALLE DEL FITALIA - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA F. COTTONE, 16",LONGI,Sicilia,IT,38.0736801,14.6993377
IT0000643857191,BANCA DI CREDITO COOPERATIVO DELLA VALLE DEL FITALIA - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA F. COTTONE, 16",LONGI,Sicilia,IT,38.0709489,14.7774948
IT0000643857191,BANCA DI CREDITO COOPERATIVO DELLA VALLE DEL FITALIA - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA F. COTTONE, 16",LONGI,Sicilia,IT,38.0560742,14.5881794
IT0000643857191,BANCA DI CREDITO COOPERATIVO DELLA VALLE DEL FITALIA - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA F. COTTONE, 16",LONGI,Sicilia,IT,38.0887929,14.6786567
IT0000527850605,BANCA DI CREDITO COOPERATIVO DELLA VALLE DEL TRIGNO - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA DUCA DEGLI ABRUZZI, 103",SAN SALVO,Abruzzo,IT,41.9167303,14.5275183
IT0000527850605,BANCA DI CREDITO COOPERATIVO DELLA VALLE DEL TRIGNO - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA DUCA DEGLI ABRUZZI, 103",SAN SALVO,Abruzzo,IT,41.8715956,14.5808981
IT0000527850605,BANCA DI CREDITO COOPERATIVO DELLA VALLE DEL TRIGNO - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA DUCA DEGLI ABRUZZI, 103",SAN SALVO,Abruzzo,IT,41.9416848,14.6357569
IT0000527850605,BANCA DI CREDITO COOPERATIVO DELLA VALLE DEL TRIGNO - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA DUCA DEGLI ABRUZZI, 103",SAN SALVO,Abruzzo,IT,41.9045445,14.4871877
IT0000527850605,BANCA DI CREDITO COOPERATIVO DELLA VALLE DEL TRIGNO - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA DUCA DEGLI ABRUZZI, 103",SAN SALVO,Abruzzo,IT,41.9753758,14.6624512
IT0000527850605,BANCA DI CREDITO COOPERATIVO DELLA VALLE DEL TRIGNO - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA DUCA DEGLI ABRUZZI, 103",SAN SALVO,Abruzzo,IT,42.0083385,14.5863184
IT0000527850605,BANCA DI CREDITO COOPERATIVO DELLA VALLE DEL TRIGNO - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA DUCA DEGLI ABRUZZI, 103",SAN SALVO,Abruzzo,IT,41.9968897,14.4758286
IT0000527850605,BANCA DI CREDITO COOPERATIVO DELLA VALLE DEL TRIGNO - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA DUCA DEGLI ABRUZZI, 103",SAN SALVO,Abruzzo,IT,41.9972482,14.6765848
IT0000527850605,BANCA DI CREDITO COOPERATIVO DELLA VALLE DEL TRIGNO - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA DUCA DEGLI ABRUZZI, 103",SAN SALVO,Abruzzo,IT,41.9549836,14.5556118
IT0000527850605,BANCA DI CREDITO COOPERATIVO DELLA VALLE DEL TRIGNO - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA DUCA DEGLI ABRUZZI, 103",SAN SALVO,Abruzzo,IT,42.0879248,14.652797
IT0000527850605,BANCA DI CREDITO COOPERATIVO DELLA VALLE DEL TRIGNO - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA DUCA DEGLI ABRUZZI, 103",SAN SALVO,Abruzzo,IT,41.9387838,14.5809977
IT0000527850605,BANCA DI CREDITO COOPERATIVO DELLA VALLE DEL TRIGNO - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA DUCA DEGLI ABRUZZI, 103",SAN SALVO,Abruzzo,IT,41.938088,14.4711303
IT0000527850605,BANCA DI CREDITO COOPERATIVO DELLA VALLE DEL TRIGNO - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA DUCA DEGLI ABRUZZI, 103",SAN SALVO,Abruzzo,IT,41.9804645,14.5696826
IT0000527850605,BANCA DI CREDITO COOPERATIVO DELLA VALLE DEL TRIGNO - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA DUCA DEGLI ABRUZZI, 103",SAN SALVO,Abruzzo,IT,41.8425355,14.5621284
IT0000527850605,BANCA DI CREDITO COOPERATIVO DELLA VALLE DEL TRIGNO - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA DUCA DEGLI ABRUZZI, 103",SAN SALVO,Abruzzo,IT,42.045395,14.7315971
IT0000527850605,BANCA DI CREDITO COOPERATIVO DELLA VALLE DEL TRIGNO - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA DUCA DEGLI ABRUZZI, 103",SAN SALVO,Abruzzo,IT,41.8665346,14.5423918
IT0000527850605,BANCA DI CREDITO COOPERATIVO DELLA VALLE DEL TRIGNO - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA DUCA DEGLI ABRUZZI, 103",SAN SALVO,Abruzzo,IT,41.9159495,14.6262889
IT0000643858672,BANCA DI CREDITO COOPERATIVO DELLE MADONIE - SOCIETA' COOPERATIVA,Entidad de crédito,"CORSO PAOLO AGLIATA, 149",PETRALIA SOTTANA,Sicilia,IT,37.8061325,14.0921887
IT0000162517386,BANCA DI CREDITO COOPERATIVO DI ABRUZZI E MOLISE - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA BRIGATA ALPINA JULIA, 6",ATESSA,Abruzzo,IT,42.067795,14.4430274
