country,region,market_category,founded
ES,Cataluña/Catalunya,Other,2019-01-01
ES,Cataluña/Catalunya,Other,2019-01-01
ES,Comunidad de Madrid,Software & SaaS,2019-01-01
ES,Cataluña/Catalunya,Finance & FinTech,2019-01-01
ES,Cataluña/Catalunya,Finance & FinTech,2019-01-01
ES,Comunitat Valenciana,Mobile,2019-01-01
ES,Comunidad de Madrid,Other,2019-01-01
ES,Cataluña/Catalunya,Other,2019-01-01
ES,Comunidad de Madrid,Manufacturing & Logistics,2019-01-01
ES,Cataluña/Catalunya,Mobile,2019-01-01
ES,Cataluña/Catalunya,Other,2019-01-01
ES,Cataluña/Catalunya,Other,2019-01-01
ES,Cataluña/Catalunya,Finance & FinTech,2019-01-01
ES,Cataluña/Catalunya,Entertainment & Media,2019-01-01
ES,Cataluña/Catalunya,Travel & Hospitality,2019-01-01
ES,Cataluña/Catalunya,Energy,2019-01-01
ES,Cataluña/Catalunya,Software & SaaS,2019-01-01
ES,Cataluña/Catalunya,Entertainment & Media,2019-01-01
ES,Cataluña/Catalunya,Hardware & Semiconductors,2019-01-01
ES,Comunidad de Madrid,Analytics & AI,2019-01-01
ES,Cataluña/Catalunya,Manufacturing & Logistics,2019-01-01
ES,Comunitat Valenciana,Software & SaaS,2019-01-01
ES,Cataluña/Catalunya,Real Estate,2019-01-01
ES,País Vasco/Euskadi,Other,2019-01-01
ES,Cataluña/Catalunya,Other,2019-01-01
ES,Comunidad de Madrid,Other,2019-01-01
ES,Comunitat Valenciana,Other,2019-01-01
ES,Castilla y León,Healthcare,2019-01-01
ES,Cataluña/Catalunya,Other,2019-01-01
ES,Cataluña/Catalunya,Clean Tech & Energy,2019-01-01
ES,Cataluña/Catalunya,Other,2019-01-01
ES,Cataluña/Catalunya,Travel & Hospitality,2019-01-01
ES,Comunitat Valenciana,Social & Communication,2019-01-01
ES,Cataluña/Catalunya,Real Estate,2019-01-01
ES,Cataluña/Catalunya,Other,2019-01-01
ES,Comunitat Valenciana,Healthcare,2019-01-01
ES,Cataluña/Catalunya,Other,2019-01-01
ES,Cataluña/Catalunya,Other,2019-01-01
ES,Castilla y León,Hardware & Semiconductors,2019-01-01
ES,Comunidad de Madrid,Other,2019-01-01
ES,Cataluña/Catalunya,Manufacturing & Logistics,2019-01-01
ES,País Vasco/Euskadi,Other,2019-01-01
ES,Cataluña/Catalunya,Software & SaaS,2019-01-01
ES,Galicia,Manufacturing & Logistics,2019-01-01
ES,Cataluña/Catalunya,Analytics & AI,2019-01-01
ES,Comunidad de Madrid,Finance & FinTech,2019-01-01
ES,Comunidad de Madrid,E-Commerce & Retail,2019-01-01
ES,País Vasco/Euskadi,Software & SaaS,2019-01-01
ES,Comunidad de Madrid,Energy,2019-01-01
ES,Cataluña/Catalunya,Social & Communication,2019-01-01
ES,Cataluña/Catalunya,Advertising & Marketing,2019-01-01
ES,Cataluña/Catalunya,Software & SaaS,2019-01-01
ES,Cataluña/Catalunya,Travel & Hospitality,2019-01-01
ES,Cataluña/Catalunya,Software & SaaS,2018-01-01
ES,Comunidad de Madrid,Healthcare,2018-01-01
ES,Cataluña/Catalunya,Entertainment & Media,2018-01-01
ES,Cataluña/Catalunya,Analytics & AI,2018-01-01
ES,Comunidad de Madrid,Other,2018-01-01
ES,Galicia,Other,2018-01-01
ES,Comunidad de Madrid,Finance & FinTech,2018-01-01
ES,Cataluña/Catalunya,Analytics & AI,2018-01-01
ES,Cataluña/Catalunya,Other,2018-01-01
ES,Cataluña/Catalunya,Hardware & Semiconductors,2018-01-01
ES,Comunidad de Madrid,Manufacturing & Logistics,2018-01-01
ES,Andalucía,Travel & Hospitality,2018-01-01
ES,Cataluña/Catalunya,Other,2018-01-01
ES,Comunitat Valenciana,Manufacturing & Logistics,2018-01-01
ES,Illes Balears,Analytics & AI,2018-01-01
ES,Illes Balears,Healthcare,2018-01-01
ES,Cataluña/Catalunya,Analytics & AI,2018-01-01
ES,Cataluña/Catalunya,Other,2018-01-01
ES,Comunitat Valenciana,Social & Communication,2018-01-01
ES,Cataluña/Catalunya,Other,2018-01-01
ES,Andalucía,Finance & FinTech,2018-01-01
ES,País Vasco/Euskadi,E-Commerce & Retail,2018-01-01
ES,Comunidad de Madrid,Other,2018-01-01
ES,Andalucía,Analytics & AI,2018-01-01
ES,Comunidad de Madrid,Healthcare,2018-01-01
ES,Cataluña/Catalunya,Other,2018-01-01
ES,Cataluña/Catalunya,Finance & FinTech,2018-01-01
ES,Comunidad de Madrid,Finance & FinTech,2018-01-01
ES,Cataluña/Catalunya,Clean Tech & Energy,2018-01-01
ES,Comunidad de Madrid,Analytics & AI,2018-01-01
ES,Comunitat Valenciana,Analytics & AI,2018-01-01
ES,Comunidad de Madrid,Real Estate,2018-01-01
ES,Cataluña/Catalunya,Biotechnology,2018-01-01
ES,Comunidad de Madrid,Manufacturing & Logistics,2018-01-01
ES,Comunidad de Madrid,Entertainment & Media,2018-01-01
ES,Cataluña/Catalunya,Software & SaaS,2018-01-01
ES,Cataluña/Catalunya,Other,2018-01-01
ES,Cataluña/Catalunya,Other,2018-01-01
ES,Comunitat Valenciana,Travel & Hospitality,2018-01-01
ES,Comunitat Valenciana,Travel & Hospitality,2018-01-01
ES,Comunidad de Madrid,Software & SaaS,2018-01-01
ES,Andalucía,Software & SaaS,2018-01-01
ES,Cataluña/Catalunya,E-Commerce & Retail,2018-01-01
ES,Cataluña/Catalunya,E-Commerce & Retail,2018-01-01
ES,Comunidad de Madrid,Entertainment & Media,2018-01-01
ES,Cataluña/Catalunya,Other,2018-01-01
ES,Comunidad de Madrid,Software & SaaS,2018-01-01
ES,Comunidad de Madrid,Clean Tech & Energy,2018-01-01
ES,Cataluña/Catalunya,Biotechnology,2018-01-01
ES,Cataluña/Catalunya,Analytics & AI,2018-01-01
ES,Comunidad de Madrid,Real Estate,2018-01-01
ES,Comunidad de Madrid,Mobile,2018-01-01
ES,Cataluña/Catalunya,Biotechnology,2018-01-01
ES,Comunidad de Madrid,Other,2018-01-01
ES,Cataluña/Catalunya,Other,2018-01-01
ES,Cataluña/Catalunya,Analytics & AI,2018-01-01
ES,Comunidad de Madrid,Advertising & Marketing,2018-01-01
ES,Comunidad de Madrid,Education,2018-01-01
ES,Comunidad de Madrid,Entertainment & Media,2018-01-01
ES,Cataluña/Catalunya,Analytics & AI,2018-01-01
ES,Cataluña/Catalunya,Social & Communication,2018-01-01
ES,Comunidad de Madrid,Software & SaaS,2018-01-01
ES,Comunidad de Madrid,Finance & FinTech,2018-01-01
ES,Comunitat Valenciana,E-Commerce & Retail,2018-01-01
ES,Aragón,Finance & FinTech,2018-01-01
ES,Comunidad de Madrid,Finance & FinTech,2018-01-01
ES,Andalucía,E-Commerce & Retail,2018-01-01
ES,Cataluña/Catalunya,Analytics & AI,2018-01-01
ES,Comunidad de Madrid,Hardware & Semiconductors,2018-01-01
ES,Comunidad de Madrid,Analytics & AI,2018-01-01
ES,Comunidad de Madrid,Software & SaaS,2018-01-01
ES,Cataluña/Catalunya,Travel & Hospitality,2018-01-01
ES,Comunidad de Madrid,Clean Tech & Energy,2018-01-01
ES,Comunidad de Madrid,Software & SaaS,2018-01-01
ES,Cataluña/Catalunya,Hardware & Semiconductors,2018-01-01
ES,Comunidad de Madrid,Education,2018-01-01
ES,Comunitat Valenciana,Mobile,2018-01-01
ES,Comunidad de Madrid,E-Commerce & Retail,2018-01-01
ES,Andalucía,Other,2018-01-01
ES,Andalucía,Finance & FinTech,2018-01-01
ES,Comunidad de Madrid,Analytics & AI,2018-01-01
ES,Comunidad de Madrid,Advertising & Marketing,2018-01-01
ES,Comunitat Valenciana,Software & SaaS,2018-01-01
ES,Andalucía,Security,2018-01-01
ES,Comunidad de Madrid,Travel & Hospitality,2018-01-01
ES,Castilla-La Mancha,Software & SaaS,2018-01-01
ES,Comunidad de Madrid,Mobile,2018-01-01
ES,Comunidad de Madrid,Software & SaaS,2018-01-01
ES,Cataluña/Catalunya,Manufacturing & Logistics,2018-01-01
ES,Comunidad de Madrid,Mobile,2018-01-01
ES,Comunidad de Madrid,Software & SaaS,2018-01-01
ES,Comunitat Valenciana,Software & SaaS,2018-01-01
ES,Andalucía,Advertising & Marketing,2018-01-01
ES,Comunidad de Madrid,Software & SaaS,2018-01-01
ES,Comunidad de Madrid,Analytics & AI,2018-01-01
ES,Comunidad de Madrid,Analytics & AI,2018-01-01
ES,Comunidad de Madrid,Finance & FinTech,2018-01-01
ES,Illes Balears,Software & SaaS,2018-01-01
ES,Cataluña/Catalunya,Software & SaaS,2018-01-01
ES,Comunidad de Madrid,Manufacturing & Logistics,2018-01-01
ES,Andalucía,Mobile,2018-01-01
ES,Cataluña/Catalunya,Security,2018-01-01
ES,Comunidad de Madrid,Finance & FinTech,2018-01-01
ES,Canarias,Other,2018-01-01
ES,Andalucía,Software & SaaS,2018-01-01
ES,Castilla-La Mancha,Hardware & Semiconductors,2018-01-01
ES,Galicia,Travel & Hospitality,2018-01-01
ES,Andalucía,Software & SaaS,2018-01-01
ES,Andalucía,Software & SaaS,2018-01-01
ES,Galicia,E-Commerce & Retail,2018-01-01
ES,Comunidad de Madrid,Security,2018-01-01
ES,Cataluña/Catalunya,Other,2018-01-01
ES,Cataluña/Catalunya,Energy,2018-01-01
ES,Comunidad de Madrid,Entertainment & Media,2018-01-01
ES,Comunidad de Madrid,E-Commerce & Retail,2018-01-01
ES,Comunidad de Madrid,Mobile,2018-01-01
ES,Comunitat Valenciana,Software & SaaS,2018-01-01
ES,Cataluña/Catalunya,Software & SaaS,2018-01-01
ES,Cataluña/Catalunya,Real Estate,2018-01-01
